MilestoneID,ProjectID,Name,PlannedCompletion,ActualCompletion,Status
2053,455,Foundation,2021-12-30,2022-01-05,Completed
2054,455,Framing,2022-09-14,2022-09-14,Completed
2055,455,Plumbing,2023-05-30,2023-06-10,Delayed
2056,456,Foundation,2024-12-11,2024-12-23,Delayed
2057,456,Framing,2025-02-27,2025-03-15,Completed
2058,456,Plumbing,2025-05-16,2025-05-29,Delayed
2059,456,Electrical,2025-08-02,2025-08-17,On Track
2060,456,Finishing,2025-10-19,2025-10-28,Completed
2061,456,Foundation,2026-01-05,,Delayed
2062,456,Framing,2026-03-24,2026-03-18,On Track
2063,457,Foundation,2020-10-11,2020-10-16,Delayed
2064,457,Framing,2021-01-01,2021-01-21,Delayed
2065,457,Plumbing,2021-03-24,2021-03-21,On Track
2066,457,Electrical,2021-06-14,2021-06-04,Delayed
2067,457,Finishing,2021-09-04,2021-09-05,On Track
2068,457,Foundation,2021-11-25,2021-12-11,Completed
2069,458,Foundation,2025-02-22,,Delayed
2070,458,Framing,2026-09-04,2026-08-28,On Track
2071,459,Foundation,2023-02-04,2023-02-01,Delayed
2072,459,Framing,2023-08-16,2023-08-31,On Track
2073,459,Plumbing,2024-02-25,2024-03-10,Delayed
2074,459,Electrical,2024-09-05,2024-09-23,Completed
2075,459,Finishing,2025-03-17,2025-04-03,Completed
2076,459,Foundation,2025-09-26,2025-09-19,Delayed
2077,460,Foundation,2024-09-12,2024-10-02,On Track
2078,460,Framing,2025-05-08,2025-05-01,Completed
2079,460,Plumbing,2026-01-01,2026-01-16,On Track
2080,460,Electrical,2026-08-27,2026-09-12,Completed
2081,460,Finishing,2027-04-22,2027-04-15,On Track
2082,461,Foundation,2022-11-24,2022-12-13,Completed
2083,461,Framing,2023-10-08,2023-10-07,Completed
2084,461,Plumbing,2024-08-21,2024-08-26,On Track
2085,462,Foundation,2021-05-29,2021-06-08,On Track
2086,462,Framing,2022-04-11,2022-04-04,Delayed
2087,462,Plumbing,2023-02-22,2023-02-25,On Track
2088,463,Foundation,2022-06-26,2022-07-12,Delayed
2089,463,Framing,2023-02-21,2023-02-20,On Track
2090,463,Plumbing,2023-10-19,2023-10-17,Delayed
2091,464,Foundation,2021-07-01,2021-07-11,On Track
2092,464,Framing,2022-03-15,2022-03-29,Delayed
2093,464,Plumbing,2022-11-27,2022-12-12,Delayed
2094,464,Electrical,2023-08-11,2023-08-14,Delayed
2095,465,Foundation,2020-09-02,2020-09-17,On Track
2096,465,Framing,2020-10-30,2020-11-03,On Track
2097,465,Plumbing,2020-12-27,2021-01-08,On Track
2098,465,Electrical,2021-02-23,2021-02-15,Delayed
2099,465,Finishing,2021-04-22,2021-05-06,On Track
2100,465,Foundation,2021-06-19,2021-06-21,Completed
2101,466,Foundation,2024-10-19,2024-10-13,On Track
2102,466,Framing,2024-12-13,2024-12-23,Completed
2103,466,Plumbing,2025-02-06,2025-02-24,Delayed
2104,466,Electrical,2025-04-02,2025-04-05,Completed
2105,466,Finishing,2025-05-27,2025-06-08,Delayed
2106,466,Foundation,2025-07-21,2025-08-03,Delayed
2107,466,Framing,2025-09-14,2025-09-04,Completed
2108,467,Foundation,2025-02-18,2025-03-09,Delayed
2109,467,Framing,2025-06-04,2025-06-08,Completed
2110,467,Plumbing,2025-09-18,2025-09-27,Completed
2111,467,Electrical,2026-01-02,2026-01-06,Completed
2112,467,Finishing,2026-04-18,2026-04-20,Delayed
2113,467,Foundation,2026-08-02,,Delayed
2114,468,Foundation,2024-03-29,2024-04-11,On Track
2115,468,Framing,2024-07-28,2024-08-03,Delayed
2116,468,Plumbing,2024-11-26,,Completed
2117,468,Electrical,2025-03-27,2025-03-26,Completed
2118,468,Finishing,2025-07-26,,Completed
2119,469,Foundation,2024-06-14,2024-06-12,Delayed
2120,469,Framing,2024-11-05,2024-11-18,Completed
2121,469,Plumbing,2025-03-29,2025-03-22,Delayed
2122,469,Electrical,2025-08-20,2025-08-18,Delayed
2123,469,Finishing,2026-01-11,,Completed
2124,469,Foundation,2026-06-04,2026-06-24,Delayed
2125,470,Foundation,2024-07-17,,Delayed
2126,470,Framing,2025-01-02,2024-12-30,Completed
2127,470,Plumbing,2025-06-20,2025-06-28,Completed
2128,470,Electrical,2025-12-06,2025-12-17,Completed
2129,470,Finishing,2026-05-24,2026-05-21,Delayed
2130,470,Foundation,2026-11-09,2026-11-20,Completed
2131,471,Foundation,2022-11-25,2022-12-06,Delayed
2132,471,Framing,2023-03-07,2023-03-13,On Track
2133,471,Plumbing,2023-06-17,2023-06-17,On Track
2134,471,Electrical,2023-09-27,2023-10-13,Delayed
2135,471,Finishing,2024-01-07,2023-12-31,Delayed
2136,471,Foundation,2024-04-18,2024-05-04,On Track
2137,472,Foundation,2022-03-23,2022-03-26,Delayed
2138,472,Framing,2023-10-12,2023-10-08,Delayed
2139,473,Foundation,2024-09-07,2024-09-13,Completed
2140,473,Framing,2024-12-01,2024-12-07,Delayed
2141,473,Plumbing,2025-02-24,2025-03-04,Delayed
2142,473,Electrical,2025-05-20,2025-05-24,Delayed
2143,473,Finishing,2025-08-13,2025-08-26,On Track
2144,473,Foundation,2025-11-06,2025-10-31,Delayed
2145,473,Framing,2026-01-30,2026-02-11,Completed
2146,474,Foundation,2022-06-05,2022-06-22,Completed
2147,474,Framing,2022-12-21,2022-12-17,On Track
2148,474,Plumbing,2023-07-08,2023-07-21,Completed
2149,474,Electrical,2024-01-23,2024-01-24,On Track
2150,474,Finishing,2024-08-09,2024-08-18,On Track
2151,474,Foundation,2025-02-24,2025-02-17,Delayed
2152,475,Foundation,2020-10-12,2020-10-18,Delayed
2153,475,Framing,2021-02-20,2021-02-19,Delayed
2154,476,Foundation,2020-12-10,,On Track
2155,476,Framing,2021-03-10,2021-03-04,Delayed
2156,476,Plumbing,2021-06-08,2021-05-30,Delayed
2157,476,Electrical,2021-09-06,2021-09-24,On Track
2158,477,Foundation,2022-03-16,,Completed
2159,477,Framing,2022-07-26,,On Track
2160,477,Plumbing,2022-12-05,2022-12-08,Delayed
2161,477,Electrical,2023-04-16,2023-04-24,Delayed
2162,477,Finishing,2023-08-26,2023-09-10,Completed
2163,477,Foundation,2024-01-05,2024-01-21,On Track
2164,477,Framing,2024-05-16,2024-05-22,Delayed
2165,478,Foundation,2022-04-20,2022-04-24,Completed
2166,478,Framing,2022-07-22,,Completed
2167,478,Plumbing,2022-10-23,2022-11-03,Delayed
2168,478,Electrical,2023-01-24,2023-01-21,Delayed
2169,478,Finishing,2023-04-27,,Completed
2170,478,Foundation,2023-07-29,2023-08-16,Delayed
2171,478,Framing,2023-10-30,,On Track
2172,479,Foundation,2021-03-12,2021-03-02,Completed
2173,479,Framing,2021-08-05,2021-08-04,On Track
2174,479,Plumbing,2021-12-29,2022-01-08,On Track
2175,479,Electrical,2022-05-24,2022-06-13,Completed
2176,479,Finishing,2022-10-17,,Completed
2177,479,Foundation,2023-03-12,2023-03-18,Delayed
2178,479,Framing,2023-08-05,2023-08-11,On Track
2179,480,Foundation,2021-05-27,2021-06-15,On Track
2180,480,Framing,2021-08-01,2021-07-30,On Track
2181,480,Plumbing,2021-10-06,2021-10-22,Completed
2182,480,Electrical,2021-12-11,,Completed
2183,480,Finishing,2022-02-15,2022-02-24,Completed
2184,480,Foundation,2022-04-22,2022-04-13,On Track
2185,480,Framing,2022-06-27,2022-06-27,Delayed
2186,481,Foundation,2023-09-29,2023-10-16,Delayed
2187,481,Framing,2024-07-29,,On Track
2188,482,Foundation,2022-06-23,2022-06-18,On Track
2189,482,Framing,2022-08-03,2022-08-01,On Track
2190,482,Plumbing,2022-09-13,2022-09-12,Completed
2191,482,Electrical,2022-10-24,,Delayed
2192,482,Finishing,2022-12-04,,On Track
2193,482,Foundation,2023-01-14,2023-01-13,Delayed
2194,483,Foundation,2021-06-07,2021-06-10,Delayed
2195,483,Framing,2022-03-23,2022-03-25,On Track
2196,483,Plumbing,2023-01-06,2022-12-28,Completed
2197,484,Foundation,2020-10-12,2020-10-09,Completed
2198,484,Framing,2020-11-18,2020-11-20,Delayed
2199,484,Plumbing,2020-12-25,2020-12-16,Completed
2200,484,Electrical,2021-01-31,,On Track
2201,484,Finishing,2021-03-09,2021-03-12,On Track
2202,484,Foundation,2021-04-15,2021-04-13,Completed
2203,485,Foundation,2023-02-14,2023-02-07,Completed
2204,485,Framing,2023-06-30,2023-07-10,Delayed
2205,485,Plumbing,2023-11-13,2023-11-21,On Track
2206,485,Electrical,2024-03-28,2024-04-14,On Track
2207,485,Finishing,2024-08-11,2024-08-26,Delayed
2208,485,Foundation,2024-12-25,2025-01-01,On Track
2209,485,Framing,2025-05-10,2025-05-17,Completed
2210,486,Foundation,2021-04-06,,Delayed
2211,486,Framing,2021-12-01,2021-12-21,Delayed
2212,486,Plumbing,2022-07-28,2022-08-07,On Track
2213,486,Electrical,2023-03-24,2023-03-15,Delayed
2214,486,Finishing,2023-11-18,2023-11-16,Completed
2215,487,Foundation,2024-07-19,2024-07-20,On Track
2216,487,Framing,2024-10-24,2024-11-01,Delayed
2217,487,Plumbing,2025-01-29,2025-01-20,Completed
2218,487,Electrical,2025-05-06,,On Track
2219,487,Finishing,2025-08-11,2025-08-13,On Track
2220,488,Foundation,2022-09-01,2022-09-08,Delayed
2221,488,Framing,2022-11-05,2022-11-01,Delayed
2222,488,Plumbing,2023-01-09,2023-01-27,Delayed
2223,488,Electrical,2023-03-15,2023-03-25,Completed
2224,488,Finishing,2023-05-19,2023-05-23,Completed
2225,488,Foundation,2023-07-23,2023-07-23,Delayed
2226,488,Framing,2023-09-26,2023-10-16,On Track
2227,489,Foundation,2024-08-11,2024-08-05,On Track
2228,489,Framing,2024-11-17,2024-11-26,On Track
2229,489,Plumbing,2025-02-23,2025-03-06,Completed
2230,489,Electrical,2025-06-01,2025-06-19,Delayed
2231,489,Finishing,2025-09-07,2025-09-21,On Track
2232,489,Foundation,2025-12-14,2025-12-29,Completed
2233,489,Framing,2026-03-22,2026-03-14,Completed
2234,490,Foundation,2022-12-07,2022-12-18,Delayed
2235,490,Framing,2023-03-18,2023-04-03,Delayed
2236,490,Plumbing,2023-06-27,2023-06-22,Completed
2237,490,Electrical,2023-10-06,2023-09-26,Delayed
2238,490,Finishing,2024-01-15,2024-02-03,On Track
2239,491,Foundation,2023-05-22,,Delayed
2240,491,Framing,2023-11-26,2023-12-07,Delayed
2241,491,Plumbing,2024-06-01,,Completed
2242,492,Foundation,2022-04-08,2022-04-07,On Track
2243,492,Framing,2022-06-16,2022-06-13,Delayed
2244,492,Plumbing,2022-08-24,2022-08-15,Completed
2245,492,Electrical,2022-11-01,2022-11-13,On Track
2246,492,Finishing,2023-01-09,2023-01-05,Completed
2247,492,Foundation,2023-03-19,2023-03-21,Delayed
2248,492,Framing,2023-05-27,2023-06-04,On Track
2249,493,Foundation,2022-10-02,2022-09-28,Completed
2250,493,Framing,2023-02-04,2023-02-15,Completed
2251,493,Plumbing,2023-06-09,,On Track
2252,493,Electrical,2023-10-12,,Delayed
2253,493,Finishing,2024-02-14,2024-03-04,On Track
2254,493,Foundation,2024-06-18,2024-07-06,Delayed
2255,494,Foundation,2022-10-30,2022-11-16,Completed
2256,494,Framing,2023-02-12,2023-02-23,Delayed
2257,494,Plumbing,2023-05-28,2023-06-08,Delayed
2258,495,Foundation,2021-01-10,2021-01-30,Completed
2259,495,Framing,2022-03-07,2022-03-27,Delayed
2260,496,Foundation,2025-01-18,2025-02-04,Delayed
2261,496,Framing,2025-06-12,2025-06-05,Delayed
2262,496,Plumbing,2025-11-04,2025-11-09,On Track
2263,496,Electrical,2026-03-29,2026-04-16,On Track
2264,496,Finishing,2026-08-21,2026-08-19,Completed
2265,497,Foundation,2023-03-10,,On Track
2266,497,Framing,2023-07-01,,Completed
2267,497,Plumbing,2023-10-22,,Completed
2268,497,Electrical,2024-02-12,2024-02-09,Delayed
2269,497,Finishing,2024-06-04,,On Track
2270,498,Foundation,2024-12-11,2024-12-06,On Track
2271,498,Framing,2025-11-10,2025-11-20,On Track
2272,498,Plumbing,2026-10-10,2026-10-15,On Track
2273,499,Foundation,2021-06-23,2021-07-08,Delayed
2274,499,Framing,2021-12-18,2022-01-03,On Track
2275,499,Plumbing,2022-06-14,2022-06-19,Delayed
2276,499,Electrical,2022-12-09,,Delayed
2277,499,Finishing,2023-06-05,2023-06-11,On Track
2278,499,Foundation,2023-11-30,2023-12-14,Delayed
2279,500,Foundation,2022-02-20,2022-03-02,On Track
2280,500,Framing,2023-09-12,2023-09-04,On Track
